,company,developer,gender,gender2,project_url,title,type_developer,year,final_gender
5826,OSGeo - The Open Source Geospatial Foundation,Oscar Martinez,male,male,https://lists.osgeo.org/pipermail/soc/2016-August/003521.html,Add tests and educational games support to gvSIG Educa. - 2016 - Google Summer of Code Archive,mentor,2016,male
5827,Apache Software Foundation,Ankush Mishra,male,male,https://cwiki.apache.org/confluence/display/OPENMEETINGS/[GSoC+2016]+Add+syncing+from+CalDAV+to+Apache+OpenMeetings+Calendar,Add the ability to sync events from CalDAV to Apache OpenMeetings Calendar - 2016 - Google Summer of Code Archive,student,2016,male
5828,Indic Project,Navaneeth K N,,male,https://medium.com/@malayalee_coder/gsoc-final-report-8814d585f1d4#.su69ss35w,Add Varnam support into Indic Keyboard - 2016 - Google Summer of Code Archive,mentor,2016,?
5829,ASCEND,John Pye,male,male,http://ascend4.org/User:Vishnu,Adding Incompressible Fluids EOS to FPROPS - 2016 - Google Summer of Code Archive,mentor,2016,male
5830,Apache Software Foundation,Jose Carrasco Mora,male,male,https://mail-archives.apache.org/mod_mbox/brooklyn-dev/201608.mbox/%3C5472759B-2FB5-4B49-ADF9-3A45DB645CD9%40lcc.uma.es%3E,Adding PaaS support to Brooklyn - 2016 - Google Summer of Code Archive,student,2016,male
5831,FreeBSD,Suraj Ponugoti,male,male,https://github.com/suraj5/freebsd/commits/master,Adding SCSI passthrough to CTL - 2016 - Google Summer of Code Archive,student,2016,male
5832,FreeBSD,Edward Tomasz Napierala,male,male,https://github.com/suraj5/freebsd/commits/master,Adding SCSI passthrough to CTL - 2016 - Google Summer of Code Archive,mentor,2016,male
5833,Moodle,Devang Gaur,male,male,https://tracker.moodle.org/browse/MDL-55538,Adding search to more moodle components - 2016 - Google Summer of Code Archive,student,2016,male
5834,Moodle,David MonllaÃ³,male,male,https://tracker.moodle.org/browse/MDL-55538,Adding search to more moodle components - 2016 - Google Summer of Code Archive,mentor,2016,male
5835,KDE,Fabian Kristof,male,male,https://community.kde.org/GSoC/2016/StatusReports/fkristof,Adding support for the FITS data format in LabPlot - 2016 - Google Summer of Code Archive,student,2016,male
5836,KDE,Stefan Gerlach,male,male,https://community.kde.org/GSoC/2016/StatusReports/fkristof,Adding support for the FITS data format in LabPlot - 2016 - Google Summer of Code Archive,mentor,2016,male
5837,SymPy,Ondřej Čertík,male,male,https://gist.github.com/srajangarg/5a56d9e7400ca0ab9bdeb6ce0e49b432,Adding to SymEngine's Polynomial functionality and interfacing it with FLINT & Piranha - 2016 - Google Summer of Code Archive,mentor,2016,male
5838,jQuery Foundation,Nash Vail,male,male,https://gist.github.com/nashvail/46949066c64578246f79c6b8356427ae,Adding UI components to Chassis framework - 2016 - Google Summer of Code Archive,student,2016,male
5839,jQuery Foundation,Rohit Mulange,male,male,https://gist.github.com/nashvail/46949066c64578246f79c6b8356427ae,Adding UI components to Chassis framework - 2016 - Google Summer of Code Archive,mentor,2016,male
5840,LabLua,Etiene Dalcol,male,male,https://github.com/sailorproject/sailor/pull/125,"Admin Center, Elasticsearch integration for Sailor and Luagoogle - 2016 - Google Summer of Code Archive",mentor,2016,male
5841,Berkman Center for Internet and Society,Shubham Patel,male,male,http://shubhpatel108.github.io/gsoc/final-submission.pdf,Admin Panel Customization in Book-a-Nook - 2016 - Google Summer of Code Archive,student,2016,male
5842,The Apertium Project,Jonathan W,male,male,http://wiki.apertium.org/wiki/User:Aidana/Proposal/Working_plan#Report_of_GSoC_project,Adopt an unreleased Kazakh-English language pair - 2016 - Google Summer of Code Archive,mentor,2016,male
5843,The Apertium Project,Aida Sundetova,female,female,http://wiki.apertium.org/wiki/User:Aidana/Proposal/Working_plan#Report_of_GSoC_project,Adopt an unreleased Kazakh-English language pair - 2016 - Google Summer of Code Archive,mentor,2016,female
5844,Public Lab,Ujitha Perera,,female,https://publiclab.org/notes/Ujitha/08-22-2016/gsoc-2016-final-work-product-of-advanced-searching-and-sorting-tool-for-publiclab-org,Advanced Searching and Sorting Tool for publiclab.org - 2016 - Google Summer of Code Archive,student,2016,?
5845,Public Lab,Bryan Bonvallet,male,male,https://publiclab.org/notes/Ujitha/08-22-2016/gsoc-2016-final-work-product-of-advanced-searching-and-sorting-tool-for-publiclab-org,Advanced Searching and Sorting Tool for publiclab.org - 2016 - Google Summer of Code Archive,mentor,2016,male
5846,JBoss Community,Idel Pivnitskiy,male,male,https://gist.github.com/idelpivnitskiy/71a3373c7625034bbb7be3976e050fe7,AeroGear WebPush and UnifiedPush Server integration - 2016 - Google Summer of Code Archive,student,2016,male
5847,JBoss Community,Matthias Wessendorf,male,male,https://gist.github.com/idelpivnitskiy/71a3373c7625034bbb7be3976e050fe7,AeroGear WebPush and UnifiedPush Server integration - 2016 - Google Summer of Code Archive,mentor,2016,male
5848,QEMU,Stefan Hajnoczi,male,male,https://github.com/GerardGarcia/gsoc16,AF_VSOCK packet capture in Linux and Wireshark - 2016 - Google Summer of Code Archive,mentor,2016,male
5849,MariaDB,VicenÈ›iu Ciorbaru,,male,http://varunraiko.github.io/aggregate-functions/,Aggregate Stored Funtions - 2016 - Google Summer of Code Archive,mentor,2016,?
5850,MariaDB,"Oleksandr ""Sanja"" Byelkin",male,male,http://varunraiko.github.io/aggregate-functions/,Aggregate Stored Funtions - 2016 - Google Summer of Code Archive,mentor,2016,male
5851,The Tor Project,Juha Nurmi,male,male,https://zma0.dreamwidth.org/306.html,Ahmia search engine for hidden services - 2016 - Google Summer of Code Archive,mentor,2016,male
5852,openSUSE,Josef Reidinger,male,male,https://gist.github.com/jyeray/21893727ce176357e1f01d9067a223b6,Alternatives YaST Module - 2016 - Google Summer of Code Archive,mentor,2016,male
5853,Portland State University,Hannah Pedersen,female,female,https://github.com/hpedskis/google-summer-of-code,Amazon Echo Recipe Integration - 2016 - Google Summer of Code Archive,student,2016,female
5854,Portland State University,David Kellerman,male,male,https://github.com/hpedskis/google-summer-of-code,Amazon Echo Recipe Integration - 2016 - Google Summer of Code Archive,mentor,2016,male
5855,QEMU,Jan Kiszka,female,male,https://github.com/aslaq/AMD-Vi,AMD IOMMU interrupt remapping and other improvements - 2016 - Google Summer of Code Archive,mentor,2016,?
5856,Scala,Li Haoyi,female,female,https://github.com/lihaoyi/Ammonite/commits/master?author=coderabhishek,Ammonite - Better Scripts in Scala - 2016 - Google Summer of Code Archive,mentor,2016,female
5857,LabLua,Victor Dias,male,male,https://docs.google.com/document/d/17hQuWujl7TU9izmKgsxkVkSFOaY7fm9mKW86yFLrMmc/edit?usp=sharing,An automatic generator of WSDL documents to LuaSOAP - 2016 - Google Summer of Code Archive,student,2016,male
5858,LabLua,TomÃ¡s Guisasola,,male,https://docs.google.com/document/d/17hQuWujl7TU9izmKgsxkVkSFOaY7fm9mKW86yFLrMmc/edit?usp=sharing,An automatic generator of WSDL documents to LuaSOAP - 2016 - Google Summer of Code Archive,mentor,2016,?
5859,Mifos Initiative,Rajan Maurya,male,male,https://github.com/openMF/android-client/commits/master?author=therajanmaurya,Android Field Operations App Version 3 - 2016 - Google Summer of Code Archive,student,2016,male
5860,Debian Project,Chirayu Desai,male,male,https://wiki.debian.org/ChirayuDesai/SummerOfCode2016,Android SDK Tools in Debian - 2016 - Google Summer of Code Archive,student,2016,male
5861,Debian Project,Hans-Christoph Steiner,,male,https://wiki.debian.org/ChirayuDesai/SummerOfCode2016,Android SDK Tools in Debian - 2016 - Google Summer of Code Archive,mentor,2016,?
5862,Debian Project,Mouaad Aallam,male,male,https://wiki.debian.org/MouaadAallam/SummerOfCode2016/,Android SDK Tools in Debian - 2016 - Google Summer of Code Archive,student,2016,male
5863,Debian Project,Hans-Christoph Steiner,,male,https://wiki.debian.org/MouaadAallam/SummerOfCode2016/,Android SDK Tools in Debian - 2016 - Google Summer of Code Archive,mentor,2016,?
5864,Debian Project,Kai-Chung Yan,,male,https://wiki.debian.org/KaichungYan/SummerOfCode2016,Android SDK Tools in Debian - 2016 - Google Summer of Code Archive,student,2016,?
5865,Debian Project,Hans-Christoph Steiner,,male,https://wiki.debian.org/KaichungYan/SummerOfCode2016,Android SDK Tools in Debian - 2016 - Google Summer of Code Archive,mentor,2016,?
5866,Mifos Initiative,Pranjal Goswami,male,male,https://gsoc-2016-mifosx-by-kamdjouduplex.github.io/,AngularJS Community App Enhancements - 2016 - Google Summer of Code Archive,mentor,2016,male
5867,R project for statistical computing,Faizan Khan,female,male,https://github.com/faizan-khan-iit/gsoc_animint/blob/gsoc_2016/README.md,Animint - 2016 - Google Summer of Code Archive,student,2016,?
5868,R project for statistical computing,Carson Sievert,male,male,https://github.com/faizan-khan-iit/gsoc_animint/blob/gsoc_2016/README.md,Animint - 2016 - Google Summer of Code Archive,mentor,2016,male
5869,R project for statistical computing,Toby Dylan Hocking,male,male,https://github.com/faizan-khan-iit/gsoc_animint/blob/gsoc_2016/README.md,Animint - 2016 - Google Summer of Code Archive,mentor,2016,male
5870,Fedora Project,Justin W. Flory (jflory7),male,male,https://blog.justinwflory.com/2016/08/gsoc-2016-thats-wrap/,Ansible and the Community (or automation improving innovation) - 2016 - Google Summer of Code Archive,student,2016,male
5871,Apache Software Foundation,Kaide Mu,male,male,https://gist.github.com/kdmu/55b14b7b4e1b8749fa9194bc5fa7da8c,Apache Cassandra: Make streaming operations resumable - 2016 - Google Summer of Code Archive,student,2016,male
5872,Apache Software Foundation,Paulo Motta,male,male,https://gist.github.com/kdmu/55b14b7b4e1b8749fa9194bc5fa7da8c,Apache Cassandra: Make streaming operations resumable - 2016 - Google Summer of Code Archive,mentor,2016,male
5873,Apache Software Foundation,cihad guzel,male,male,https://cwiki.apache.org/confluence/display/GORA/Apache+CouchDB+Datastore+Implementation+%28GORA-437%29+Reports,Apache CouchDB datastore implementation for Apache GORA - 2016 - Google Summer of Code Archive,student,2016,male
5874,Apache Software Foundation,Edward J. Yoon,male,male,https://github.com/bsikander/GSoC-16,Apache Hama benchmark against Spark and Flink - 2016 - Google Summer of Code Archive,mentor,2016,male
5875,Apache Software Foundation,Tao Lin,male,male,https://github.com/apache/spark/pulls?q=author%3Anblintao,Apache Spark: Build monitoring UI and related infrastructure for Spark SQL and structured streaming - 2016 - Google Summer of Code Archive,student,2016,male
5876,Apache Software Foundation,Francesco ChicchiriccÃ²,male,male,http://blog.tusharmishra.in/?p=197,Apache SYNCOPE-809 - 2016 - Google Summer of Code Archive,mentor,2016,male
5877,Apache Software Foundation,Steven Jacobs,male,male,http://mail-archives.apache.org/mod_mbox/vxquery-dev/201608.mbox/%3CCAOg5xaAiEV7bScgTLsYJAiGfQmxd1Ct8En9bXPiQfdaOuMxTRQ%40mail.gmail.com%3E,Apache VXQuery - Fully integrate Lucene Indexing into VXQuery - 2016 - Google Summer of Code Archive,mentor,2016,male
5878,Apache Software Foundation,Paul Bustios,male,male,https://github.com/bustios/zeppelin-notebooks,Apache Zeppelin Notebooks - 2016 - Google Summer of Code Archive,student,2016,male
5879,Apache Software Foundation,Alexander Bezzubov,male,male,https://github.com/bustios/zeppelin-notebooks,Apache Zeppelin Notebooks - 2016 - Google Summer of Code Archive,mentor,2016,male
5880,The Apertium Project,Kevin Brubeck Unhammer,male,male,http://wiki.apertium.org/wiki/GSOC%2716_Kira%27s_results._Apertium_website_improvements,Apertium website improvements - 2016 - Google Summer of Code Archive,mentor,2016,male
5881,The Apertium Project,Jonathan W,male,male,http://wiki.apertium.org/wiki/GSOC%2716_Kira%27s_results._Apertium_website_improvements,Apertium website improvements - 2016 - Google Summer of Code Archive,mentor,2016,male
5882,The Apertium Project,Mikel L. Forcada,male,male,http://wiki.apertium.org/wiki/Weighted_transfer_rules_at_GSoC_2016,Apertium Weighted Transfer Rules - 2016 - Google Summer of Code Archive,mentor,2016,male
5883,The Apertium Project,Francis Tyers,male,male,http://wiki.apertium.org/wiki/Weighted_transfer_rules_at_GSoC_2016,Apertium Weighted Transfer Rules - 2016 - Google Summer of Code Archive,mentor,2016,male
5884,BeagleBoard.org,Alex Hiam,male,male,https://github.com/kiran4399/bb_blue_api/blob/master/Readme.md,API support for Beaglebone Blue - 2016 - Google Summer of Code Archive,mentor,2016,male
5885,BeagleBoard.org,Abhishek Kumar,male,male,https://github.com/kiran4399/bb_blue_api/blob/master/Readme.md,API support for Beaglebone Blue - 2016 - Google Summer of Code Archive,mentor,2016,male
5886,Stony Brook University Biomedical Informatics,Gunjan Shrivastava,female,female,https://docs.google.com/document/d/1K2Qvpxc-6370ccrg258gUkV-gnSP1VPQtEKG7hXYrAI/edit?usp=sharing,App development for infectious microbial genomics - 2016 - Google Summer of Code Archive,student,2016,female
5887,Stony Brook University Biomedical Informatics,Jonas Almeida,male,male,https://docs.google.com/document/d/1K2Qvpxc-6370ccrg258gUkV-gnSP1VPQtEKG7hXYrAI/edit?usp=sharing,App development for infectious microbial genomics - 2016 - Google Summer of Code Archive,mentor,2016,male
5888,MovingBlocks,Cpt. Crispy Crunchy,,female,http://forum.terasology.org/threads/gsoc-2016-city-simulation-project.1587/,Application for City Generation and dynamic Simulation - 2016 - Google Summer of Code Archive,student,2016,?
5889,MovingBlocks,Martin Steiger,male,male,http://forum.terasology.org/threads/gsoc-2016-city-simulation-project.1587/,Application for City Generation and dynamic Simulation - 2016 - Google Summer of Code Archive,mentor,2016,male
5890,Debian Project,Tássia Camões Araújo,female,female,https://lucasmoura.github.io/blog/2016/08/01/apprecommender-gsoc-final-report,AppRecommender - integration with AppStream - 2016 - Google Summer of Code Archive,mentor,2016,female
5891,Debian Project,Antonio Terceiro,male,male,https://lucasmoura.github.io/blog/2016/08/01/apprecommender-gsoc-final-report,AppRecommender - integration with AppStream - 2016 - Google Summer of Code Archive,mentor,2016,male
5892,mlpack: a scalable C++ machine learning library,Marcos Pividori,male,male,http://mlpack.org/gsocblog/approximate-nearest-neighbor-search-conclusion.html,Approximate Nearest Neighbor Search - 2016 - Google Summer of Code Archive,student,2016,male
5893,mlpack: a scalable C++ machine learning library,Ryan Curtin,male,male,http://mlpack.org/gsocblog/summary-of-lsh-changes-for-gsoc-2016.html,Approximate Nearest Neighbor Search: Implementation of Multiprobe LSH and LSH Tuning - 2016 - Google Summer of Code Archive,mentor,2016,male
5894,KDE,Elvis Angelaccio,male,male,https://community.kde.org/GSoC/2016/StatusReports/Batyrenko_Vladyslav,Ark project: Implement advanced editing of archives - 2016 - Google Summer of Code Archive,mentor,2016,male
5895,OpenAstronomy,Tom Aldcroft,male,male,http://myopensauceadventure.blogspot.co.uk/2016/08/dessert.html,Astropy: Bridge sherpa and astropy fitting - 2016 - Google Summer of Code Archive,mentor,2016,male
5896,Libvirt,Cole Robinson,male,male,http://wiki-libvirt.rhcloud.com/page/Google_Summer_of_Code_2016/Asynchronous_lifecycle_events_for_storage_objects,Asynchronous lifecycle events for storage objects - 2016 - Google Summer of Code Archive,mentor,2016,male
5897,ReactOS,Aleksey Bragin,male,male,https://github.com/amaneureka/reactos/wiki/Storahci,ATA/ATAPI drivers AHCI Support - 2016 - Google Summer of Code Archive,mentor,2016,male
5898,OpenMRS,Shekhar Reddy,male,male,https://shekharreddykmit.wordpress.com/2016/08/23/gsoc-2016-final-report/,Atlas 3.0 - 2016 - Google Summer of Code Archive,student,2016,male
5899,OpenMRS,Pascal Brandt,male,male,https://shekharreddykmit.wordpress.com/2016/08/23/gsoc-2016-final-report/,Atlas 3.0 - 2016 - Google Summer of Code Archive,mentor,2016,male
5900,GNOME,Felipe Borges,male,male,https://gist.github.com/saifulbkhan/f3d470880fd505d68d9192a715786857,Audio tag editing support for GNOME Music - 2016 - Google Summer of Code Archive,mentor,2016,male
5901,TEAMMATES @ National University of Singapore,Nguyen Duc Thien,male,male,https://github.com/HubTurbo/addressbook/pulls?utf8=%E2%9C%93&q=%20is%3Apr%20author%3Ayl-coder,"AutoComplete ComboBox for Panel's Filter, Interactive Tutorial and GUI Filter Expression Generator - 2016 - Google Summer of Code Archive",mentor,2016,male
5902,The syslog-ng project,Laszlo Budai,male,male,http://black-perl.in/gsoc16-syslog-ng-autorel-summary/,Automated release generation for syslog-ng - 2016 - Google Summer of Code Archive,mentor,2016,male
5903,The syslog-ng project,László Várady,male,male,http://black-perl.in/gsoc16-syslog-ng-autorel-summary/,Automated release generation for syslog-ng - 2016 - Google Summer of Code Archive,mentor,2016,male
5904,"Systers, an Anita Borg Institute Community","Systers, an Anita Borg Institute Community",female,male,https://github.com/smarshy/vms/wiki/GSOC-16--Work-:-AUT-VMS-%5Bvatsala%5D,Automated Testing - VMS - 2016 - Google Summer of Code Archive,mentor,2016,?
5905,"Systers, an Anita Borg Institute Community",Tapasweni Pathak,,male,https://github.com/smarshy/vms/wiki/GSOC-16--Work-:-AUT-VMS-%5Bvatsala%5D,Automated Testing - VMS - 2016 - Google Summer of Code Archive,mentor,2016,?
5906,Wikimedia Foundation,Alangi Derick (d3r1ck),,male,https://github.com/wikimedia/ifttt/commits/gsoc?author=ch3nkula,Automated Testing and Integration of IFTTT support to Wikidata - 2016 - Google Summer of Code Archive,student,2016,?
5907,Wikimedia Foundation,Marius Hoch (hoo),male,male,https://github.com/wikimedia/ifttt/commits/gsoc?author=ch3nkula,Automated Testing and Integration of IFTTT support to Wikidata - 2016 - Google Summer of Code Archive,mentor,2016,male
5908,Wikimedia Foundation,Lydia Pintscher (WMDE),female,female,https://github.com/wikimedia/ifttt/commits/gsoc?author=ch3nkula,Automated Testing and Integration of IFTTT support to Wikidata - 2016 - Google Summer of Code Archive,mentor,2016,female
5909,Open Bioinformatics Foundation,Anton Khodak,male,male,https://anton-khodak.github.io/argparse2cwl-blog/2016/08/11/gsoc-summary.html,Automated tool wrapper/converter for CWL - 2016 - Google Summer of Code Archive,student,2016,male
5910,Open Bioinformatics Foundation,Michael R. Crusoe,male,male,https://anton-khodak.github.io/argparse2cwl-blog/2016/08/11/gsoc-summary.html,Automated tool wrapper/converter for CWL - 2016 - Google Summer of Code Archive,mentor,2016,male
5911,"Systers, an Anita Borg Institute Community","Systers, an Anita Borg Institute Community",female,male,https://docs.google.com/document/d/1QXlycV24xGfdp1PV735F09dDEDsXUK-ALtefQp7YFG4/edit?usp=sharing,Automated Unit Testing - 2016 - Google Summer of Code Archive,mentor,2016,?
5912,The Apertium Project,Junaid Ali,male,male,https://apertium.projectjj.com/gsoc2016/junzayy.html,Automatic Blank Handling - 2016 - Google Summer of Code Archive,student,2016,male
5913,The Apertium Project,Mikel L. Forcada,male,male,https://apertium.projectjj.com/gsoc2016/junzayy.html,Automatic Blank Handling - 2016 - Google Summer of Code Archive,mentor,2016,male
5914,The Apertium Project,Kevin Brubeck Unhammer,male,male,https://apertium.projectjj.com/gsoc2016/junzayy.html,Automatic Blank Handling - 2016 - Google Summer of Code Archive,mentor,2016,male
5915,The Apertium Project,Tino Didriksen,male,male,https://apertium.projectjj.com/gsoc2016/junzayy.html,Automatic Blank Handling - 2016 - Google Summer of Code Archive,mentor,2016,male
5916,Robocomp,Luis J. Manso,male,male,https://ibarbech.github.io/AcGfSM_GSoC16/,Automatic code generation for State Machines - 2016 - Google Summer of Code Archive,mentor,2016,male
5917,dbpediaspotlight,Aditya Nambiar,unisex,male,http://www.mail-archive.com/dbpedia-discussion@lists.sourceforge.net/msg07829.html,Automatic mappings extraction - 2016 - Google Summer of Code Archive,student,2016,?
5918,dbpediaspotlight,Dimitris Kontokostas,male,male,http://www.mail-archive.com/dbpedia-discussion@lists.sourceforge.net/msg07829.html,Automatic mappings extraction - 2016 - Google Summer of Code Archive,mentor,2016,male
5919,BRL-CAD,Rakshika Bagavathy,,female,https://tandoorichickblog.wordpress.com/2016/08/23/gsoc16workproduct/,Automatic Polygonal Mesh Healing - 2016 - Google Summer of Code Archive,student,2016,?
5920,BRL-CAD,Daniel Rossberg,male,male,https://tandoorichickblog.wordpress.com/2016/08/23/gsoc16workproduct/,Automatic Polygonal Mesh Healing - 2016 - Google Summer of Code Archive,mentor,2016,male
5921,Open Chemistry,Sanjeed Schamnad,,male,https://schamnad.github.io/blog/2016/08/21/gsoc-2016-summary,Avogadro-2: Integration of cclib data parser using Chemical JSON - 2016 - Google Summer of Code Archive,student,2016,?
5922,Open Chemistry,Karol Langner,female,male,https://schamnad.github.io/blog/2016/08/21/gsoc-2016-summary,Avogadro-2: Integration of cclib data parser using Chemical JSON - 2016 - Google Summer of Code Archive,mentor,2016,?
5923,Sustainable Computing Research Group ( SCoRe ),Madura A.,,female,https://github.com/scorelab/Bassa/commits?author=malithsen,Bassa - 2016 - Google Summer of Code Archive,mentor,2016,?
5924,Sustainable Computing Research Group ( SCoRe ),Praneeth Peiris,,male,https://github.com/scorelab/Bassa/commits?author=malithsen,Bassa - 2016 - Google Summer of Code Archive,mentor,2016,?
5925,BeagleBoard.org,Alex Hiam,male,male,https://github.com/amragaey/bone101/wiki/BeagleBoard-GSoC'16:-Improving-Bone101-Experience,BeagleBoard GSoC'16: Improving Bone101 Experience - 2016 - Google Summer of Code Archive,mentor,2016,male
5926,RTEMS Project,Punit Vara,male,male,https://learnsom2day.wordpress.com/2016/08/23/gsoc-2016-improvement-of-board-support-package-for-beagle-bone-black/,Beaglebone Black BSP Improvement - 2016 - Google Summer of Code Archive,student,2016,male
5927,RTEMS Project,Martin Galvan,male,male,https://learnsom2day.wordpress.com/2016/08/23/gsoc-2016-improvement-of-board-support-package-for-beagle-bone-black/,Beaglebone Black BSP Improvement - 2016 - Google Summer of Code Archive,mentor,2016,male
5928,RTEMS Project,Ben Gras,male,male,https://learnsom2day.wordpress.com/2016/08/23/gsoc-2016-improvement-of-board-support-package-for-beagle-bone-black/,Beaglebone Black BSP Improvement - 2016 - Google Summer of Code Archive,mentor,2016,male
5929,BeagleBoard.org,Abhishek Kumar,male,male,https://github.com/ZeekHuge/BeagleScope/wiki,BeagleScope - 2016 - Google Summer of Code Archive,mentor,2016,male
5930,BeagleBoard.org,Hunyue Yau,,male,https://github.com/ZeekHuge/BeagleScope/wiki,BeagleScope - 2016 - Google Summer of Code Archive,mentor,2016,?
5931,Gambit - Software Tools for Game Theory,Amelie HELIOU,female,female,https://github.com/gambitproject/jsgte/blob/master/INFOS/amelie.md,Best responses representation in bimatrix games - 2016 - Google Summer of Code Archive,student,2016,female
5932,The LLVM Compiler Infrastructure,Hal Finkel,male,male,https://github.com/grievejia/GSoC2016,Better Alias Analysis By Default - 2016 - Google Summer of Code Archive,mentor,2016,male
5933,The LLVM Compiler Infrastructure,George Burgess IV,male,male,https://github.com/grievejia/GSoC2016,Better Alias Analysis By Default - 2016 - Google Summer of Code Archive,mentor,2016,male
5934,Inkscape,Kamalpreet Kaur,female,female,http://kamalpreetgrewal.com/gsoc-2016-work-report/,Better CSS Style Sheet Support - 2016 - Google Summer of Code Archive,student,2016,female
5935,Inkscape,Adrian Boguszewski,male,male,http://bazaar.launchpad.net/~adrianboguszewski/inkscape/adrian/changes/14984?start_revid=14984,Better data structure for selections - 2016 - Google Summer of Code Archive,student,2016,male
5936,Scala,Adam WyÅ‚uda,male,male,https://github.com/adamwy/mutabilite,Better off-heap collections for Scala - 2016 - Google Summer of Code Archive,student,2016,male
5937,Scala,Denys Shabalin,male,male,https://github.com/adamwy/mutabilite,Better off-heap collections for Scala - 2016 - Google Summer of Code Archive,mentor,2016,male
5938,coreboot,Jonathan NeuschÃ¤fer,male,male,https://blogs.coreboot.org/blog/2016/08/23/gsoc-better-risc-v-support-wrap-up/,Better Support for RISC-V Systems - 2016 - Google Summer of Code Archive,student,2016,male
5939,Homebrew,Vlad Shablinsky,male,male,https://gist.github.com/vladshablinsky/f85838450103acfce86ef53418e464c4,Better support HEAD formulae - 2016 - Google Summer of Code Archive,student,2016,male
5940,Homebrew,Xu Cheng,male,male,https://gist.github.com/vladshablinsky/f85838450103acfce86ef53418e464c4,Better support HEAD formulae - 2016 - Google Summer of Code Archive,mentor,2016,male
5941,Indic Project,Arushi Dogra,female,female,https://arushidogra.wordpress.com/2016/08/21/gsoc-final-report/,Better use on boarding/first time user experience - 2016 - Google Summer of Code Archive,student,2016,female
5942,Open Genome Informatics,Samyadeep Basu,,male,http://samyadeep.weebly.com/,Biological Graph Visualizations - 2016 - Google Summer of Code Archive,student,2016,?
5943,Open Bioinformatics Foundation,Yannick Wurm,male,male,https://github.com/bionode/gsoc16,Bionode workflow engine for streamed data analysis - 2016 - Google Summer of Code Archive,mentor,2016,male
5944,KolibriOS,Jeffrey A.,male,male,http://chokshiutsav.github.io/BitTorrent/,Bit torrent client for KolibriOS - 2016 - Google Summer of Code Archive,mentor,2016,male
5945,BioJS,Guy Yachdav,male,male,https://github.com/fayeli/biojs-vis-bonestagram,Bonestagram - DICOM visualisation made fun - 2016 - Google Summer of Code Archive,mentor,2016,male
5946,Computational Biology @ University of Nebraska-Lincoln,Bhanwar Lal Puniya,,male,https://github.com/joshim5/ccBooleanAnalysis,Boolean-based Representations of Biological Systems - 2016 - Google Summer of Code Archive,mentor,2016,?
5947,Computational Biology @ University of Nebraska-Lincoln,Tom Helikar,male,male,https://github.com/joshim5/ccBooleanAnalysis,Boolean-based Representations of Biological Systems - 2016 - Google Summer of Code Archive,mentor,2016,male
5948,ArchC,Jainesh Doshi,,male,https://github.com/ArchC/ecos-mips-platform,Booting the eCos RTOS on the ArchC Simulator - 2016 - Google Summer of Code Archive,student,2016,?
5949,ArchC,Rodolfo Azevedo,male,male,https://github.com/ArchC/ecos-mips-platform,Booting the eCos RTOS on the ArchC Simulator - 2016 - Google Summer of Code Archive,mentor,2016,male
5950,GNOME,Visarion Alexandru,male,male,https://alexandruvisarion.wordpress.com/2016/08/23/gnome-boxes-gsoc-evaluation/,Boxes: More SPICE features - 2016 - Google Summer of Code Archive,student,2016,male
5951,GNOME,Zeeshan Ali,male,male,https://alexandruvisarion.wordpress.com/2016/08/23/gnome-boxes-gsoc-evaluation/,Boxes: More SPICE features - 2016 - Google Summer of Code Archive,mentor,2016,male
5952,Physical Web Project,Ivan Josa,male,male,https://github.com/LiquidGalaxyLAB/Liquid-Galaxy-POIs-Controller/blob/master/GSOC16.md,Bring Your Own Pois +  Android Controller Upgrade - 2016 - Google Summer of Code Archive,student,2016,male
5953,Physical Web Project,Julio Bondia,male,male,https://github.com/LiquidGalaxyLAB/Liquid-Galaxy-POIs-Controller/blob/master/GSOC16.md,Bring Your Own Pois +  Android Controller Upgrade - 2016 - Google Summer of Code Archive,mentor,2016,male
5954,OSGeo - The Open Source Geospatial Foundation,Chingchai Humhong,,male,http://www.geo-nred.nu.ac.th/zoo-pymodis,Bringing pyModis to the web through ZOO-Project - 2016 - Google Summer of Code Archive,student,2016,?
5955,OSGeo - The Open Source Geospatial Foundation,Luca Delucchi,male,male,http://www.geo-nred.nu.ac.th/zoo-pymodis,Bringing pyModis to the web through ZOO-Project - 2016 - Google Summer of Code Archive,mentor,2016,male
5956,BRL-CAD,Shubham Chauhan,male,male,https://gist.github.com/sniok/fb6a1bcf4cf78303a874fa2389739764,BRL-CAD Web Infrastructure Update - 2016 - Google Summer of Code Archive,mentor,2016,male
5957,Joomla!,Prital Patel,,male,https://github.com/joomla-projects/gsoc16_browser-automated-tests/commits/staging?author=pritalpatel,Browser Automated Tests for Joomla! CMS(covering Users and Content features) - 2016 - Google Summer of Code Archive,student,2016,?
5958,Joomla!,Niels Braczek,male,male,https://github.com/joomla-projects/gsoc16_browser-automated-tests/commits/staging?author=pritalpatel,Browser Automated Tests for Joomla! CMS(covering Users and Content features) - 2016 - Google Summer of Code Archive,mentor,2016,male
5959,Joomla!,Yves Hoppe,male,male,https://github.com/joomla-projects/gsoc16_browser-automated-tests/commits/staging?author=pritalpatel,Browser Automated Tests for Joomla! CMS(covering Users and Content features) - 2016 - Google Summer of Code Archive,mentor,2016,male
